"","area_name","date","week","signal"
"2201","West Midlands","2021-07-10",7,NA
"2202","West Midlands","2021-07-11",7,NA
"2203","West Midlands","2021-07-12",7,NA
"2204","West Midlands","2021-07-13",7,NA
"2205","West Midlands","2021-07-14",7,25349
"2206","West Midlands","2021-07-15",8,NA
"2207","West Midlands","2021-07-16",8,NA
"2208","West Midlands","2021-07-17",8,NA
"2209","West Midlands","2021-07-18",8,NA
"2210","West Midlands","2021-07-19",8,NA
"2211","West Midlands","2021-07-20",8,NA
"2212","West Midlands","2021-07-21",8,57503
"2213","West Midlands","2021-07-22",9,NA
"2214","West Midlands","2021-07-23",9,NA
"2215","West Midlands","2021-07-24",9,NA
"2216","West Midlands","2021-07-25",9,NA
"2217","West Midlands","2021-07-26",9,NA
"2218","West Midlands","2021-07-27",9,NA
"2219","West Midlands","2021-07-28",9,83895
"2220","West Midlands","2021-07-29",10,NA
"2221","West Midlands","2021-07-30",10,NA
"2222","West Midlands","2021-07-31",10,NA
"2223","West Midlands","2021-08-01",10,NA
"2224","West Midlands","2021-08-02",10,NA
"2225","West Midlands","2021-08-03",10,NA
"2226","West Midlands","2021-08-04",10,79334
"2227","West Midlands","2021-08-05",11,NA
"2228","West Midlands","2021-08-06",11,NA
"2229","West Midlands","2021-08-07",11,NA
"2230","West Midlands","2021-08-08",11,NA
"2231","West Midlands","2021-08-09",11,NA
"2232","West Midlands","2021-08-10",11,NA
"2233","West Midlands","2021-08-11",11,37665
"2234","West Midlands","2021-08-12",12,NA
"2235","West Midlands","2021-08-13",12,NA
"2236","West Midlands","2021-08-14",12,NA
"2237","West Midlands","2021-08-15",12,NA
"2238","West Midlands","2021-08-16",12,NA
"2239","West Midlands","2021-08-17",12,NA
"2240","West Midlands","2021-08-18",12,96129
"2241","West Midlands","2021-08-19",13,NA
"2242","West Midlands","2021-08-20",13,NA
"2243","West Midlands","2021-08-21",13,NA
"2244","West Midlands","2021-08-22",13,NA
"2245","West Midlands","2021-08-23",13,NA
"2246","West Midlands","2021-08-24",13,NA
"2247","West Midlands","2021-08-25",13,87890
"2248","West Midlands","2021-08-26",14,NA
"2249","West Midlands","2021-08-27",14,NA
"2250","West Midlands","2021-08-28",14,NA
"2251","West Midlands","2021-08-29",14,NA
"2252","West Midlands","2021-08-30",14,NA
"2253","West Midlands","2021-08-31",14,NA
"2254","West Midlands","2021-09-01",14,22701
"2255","West Midlands","2021-09-02",15,NA
"2256","West Midlands","2021-09-03",15,NA
"2257","West Midlands","2021-09-04",15,NA
"2258","West Midlands","2021-09-05",15,NA
"2259","West Midlands","2021-09-06",15,NA
"2260","West Midlands","2021-09-07",15,NA
"2261","West Midlands","2021-09-08",15,39071
"2262","West Midlands","2021-09-09",16,NA
"2263","West Midlands","2021-09-10",16,NA
"2264","West Midlands","2021-09-11",16,NA
"2265","West Midlands","2021-09-12",16,NA
"2266","West Midlands","2021-09-13",16,NA
"2267","West Midlands","2021-09-14",16,NA
"2268","West Midlands","2021-09-15",16,31295
"2269","West Midlands","2021-09-16",17,NA
"2270","West Midlands","2021-09-17",17,NA
"2271","West Midlands","2021-09-18",17,NA
"2272","West Midlands","2021-09-19",17,NA
"2273","West Midlands","2021-09-20",17,NA
"2274","West Midlands","2021-09-21",17,NA
"2275","West Midlands","2021-09-22",17,20497
"2276","West Midlands","2021-09-23",18,NA
"2277","West Midlands","2021-09-24",18,NA
"2278","West Midlands","2021-09-25",18,NA
"2279","West Midlands","2021-09-26",18,NA
"2280","West Midlands","2021-09-27",18,NA
"2281","West Midlands","2021-09-28",18,NA
"2282","West Midlands","2021-09-29",18,16151
"2283","West Midlands","2021-09-30",19,NA
"2284","West Midlands","2021-10-01",19,NA
"2285","West Midlands","2021-10-02",19,NA
"2286","West Midlands","2021-10-03",19,NA
"2287","West Midlands","2021-10-04",19,NA
"2288","West Midlands","2021-10-05",19,NA
"2289","West Midlands","2021-10-06",19,7727
"2290","West Midlands","2021-10-07",20,NA
"2291","West Midlands","2021-10-08",20,NA
"2292","West Midlands","2021-10-09",20,NA
"2293","West Midlands","2021-10-10",20,NA
"2294","West Midlands","2021-10-11",20,NA
"2295","West Midlands","2021-10-12",20,NA
"2296","West Midlands","2021-10-13",20,7990
"2297","West Midlands","2021-10-14",21,NA
"2298","West Midlands","2021-10-15",21,NA
"2299","West Midlands","2021-10-16",21,NA
"2300","West Midlands","2021-10-17",21,NA
"2301","West Midlands","2021-10-18",21,NA
"2302","West Midlands","2021-10-19",21,NA
"2303","West Midlands","2021-10-20",21,4805
"2304","West Midlands","2021-10-21",22,NA
"2305","West Midlands","2021-10-22",22,NA
"2306","West Midlands","2021-10-23",22,NA
"2307","West Midlands","2021-10-24",22,NA
"2308","West Midlands","2021-10-25",22,NA
"2309","West Midlands","2021-10-26",22,NA
"2310","West Midlands","2021-10-27",22,10387
"2311","West Midlands","2021-10-28",23,NA
"2312","West Midlands","2021-10-29",23,NA
"2313","West Midlands","2021-10-30",23,NA
"2314","West Midlands","2021-10-31",23,NA
"2315","West Midlands","2021-11-01",23,NA
"2316","West Midlands","2021-11-02",23,NA
"2317","West Midlands","2021-11-03",23,7535
"2318","West Midlands","2021-11-04",24,NA
"2319","West Midlands","2021-11-05",24,NA
"2320","West Midlands","2021-11-06",24,NA
"2321","West Midlands","2021-11-07",24,NA
"2322","West Midlands","2021-11-08",24,NA
"2323","West Midlands","2021-11-09",24,NA
"2324","West Midlands","2021-11-10",24,25273
"2325","West Midlands","2021-11-11",25,NA
"2326","West Midlands","2021-11-12",25,NA
"2327","West Midlands","2021-11-13",25,NA
"2328","West Midlands","2021-11-14",25,NA
"2329","West Midlands","2021-11-15",25,NA
"2330","West Midlands","2021-11-16",25,NA
"2331","West Midlands","2021-11-17",25,12836
"2332","West Midlands","2021-11-18",26,NA
"2333","West Midlands","2021-11-19",26,NA
"2334","West Midlands","2021-11-20",26,NA
"2335","West Midlands","2021-11-21",26,NA
"2336","West Midlands","2021-11-22",26,NA
"2337","West Midlands","2021-11-23",26,NA
"2338","West Midlands","2021-11-24",26,6927
"2339","West Midlands","2021-11-25",27,NA
"2340","West Midlands","2021-11-26",27,NA
"2341","West Midlands","2021-11-27",27,NA
"2342","West Midlands","2021-11-28",27,NA
"2343","West Midlands","2021-11-29",27,NA
"2344","West Midlands","2021-11-30",27,NA
"2345","West Midlands","2021-12-01",27,9256
"2346","West Midlands","2021-12-02",28,NA
"2347","West Midlands","2021-12-03",28,NA
"2348","West Midlands","2021-12-04",28,NA
"2349","West Midlands","2021-12-05",28,NA
"2350","West Midlands","2021-12-06",28,NA
"2351","West Midlands","2021-12-07",28,NA
"2352","West Midlands","2021-12-08",28,9112
"2353","West Midlands","2021-12-09",29,NA
"2354","West Midlands","2021-12-10",29,NA
"2355","West Midlands","2021-12-11",29,NA
"2356","West Midlands","2021-12-12",29,NA
"2357","West Midlands","2021-12-13",29,NA
"2358","West Midlands","2021-12-14",29,NA
"2359","West Midlands","2021-12-15",29,26530
"2360","West Midlands","2021-12-16",30,NA
"2361","West Midlands","2021-12-17",30,NA
"2362","West Midlands","2021-12-18",30,NA
"2363","West Midlands","2021-12-19",30,NA
"2364","West Midlands","2021-12-20",30,NA
"2365","West Midlands","2021-12-21",30,NA
"2366","West Midlands","2021-12-22",30,NA
"2367","West Midlands","2021-12-23",31,NA
"2368","West Midlands","2021-12-24",31,NA
"2369","West Midlands","2021-12-25",31,NA
"2370","West Midlands","2021-12-26",31,NA
"2371","West Midlands","2021-12-27",31,NA
"2372","West Midlands","2021-12-28",31,NA
"2373","West Midlands","2021-12-29",31,48990
"2374","West Midlands","2021-12-30",32,NA
"2375","West Midlands","2021-12-31",32,NA
"2376","West Midlands","2022-01-01",32,NA
"2377","West Midlands","2022-01-02",32,NA
"2378","West Midlands","2022-01-03",32,NA
"2379","West Midlands","2022-01-04",32,NA
"2380","West Midlands","2022-01-05",32,73642
"2381","West Midlands","2022-01-06",33,NA
"2382","West Midlands","2022-01-07",33,NA
"2383","West Midlands","2022-01-08",33,NA
"2384","West Midlands","2022-01-09",33,NA
"2385","West Midlands","2022-01-10",33,NA
"2386","West Midlands","2022-01-11",33,NA
"2387","West Midlands","2022-01-12",33,15898
"2388","West Midlands","2022-01-13",34,NA
"2389","West Midlands","2022-01-14",34,NA
"2390","West Midlands","2022-01-15",34,NA
"2391","West Midlands","2022-01-16",34,NA
"2392","West Midlands","2022-01-17",34,NA
"2393","West Midlands","2022-01-18",34,NA
"2394","West Midlands","2022-01-19",34,20039
"2395","West Midlands","2022-01-20",35,NA
"2396","West Midlands","2022-01-21",35,NA
"2397","West Midlands","2022-01-22",35,NA
"2398","West Midlands","2022-01-23",35,NA
"2399","West Midlands","2022-01-24",35,NA
"2400","West Midlands","2022-01-25",35,NA
"2401","West Midlands","2022-01-26",35,17576
"2402","West Midlands","2022-01-27",36,NA
"2403","West Midlands","2022-01-28",36,NA
"2404","West Midlands","2022-01-29",36,NA
"2405","West Midlands","2022-01-30",36,NA
"2406","West Midlands","2022-01-31",36,NA
"2407","West Midlands","2022-02-01",36,NA
"2408","West Midlands","2022-02-02",36,22954
"2409","West Midlands","2022-02-03",37,NA
"2410","West Midlands","2022-02-04",37,NA
"2411","West Midlands","2022-02-05",37,NA
"2412","West Midlands","2022-02-06",37,NA
"2413","West Midlands","2022-02-07",37,NA
"2414","West Midlands","2022-02-08",37,NA
"2415","West Midlands","2022-02-09",37,11691
"2416","West Midlands","2022-02-10",38,NA
"2417","West Midlands","2022-02-11",38,NA
"2418","West Midlands","2022-02-12",38,NA
"2419","West Midlands","2022-02-13",38,NA
"2420","West Midlands","2022-02-14",38,NA
"2421","West Midlands","2022-02-15",38,NA
"2422","West Midlands","2022-02-16",38,11330
"2423","West Midlands","2022-02-17",39,NA
"2424","West Midlands","2022-02-18",39,NA
"2425","West Midlands","2022-02-19",39,NA
"2426","West Midlands","2022-02-20",39,NA
"2427","West Midlands","2022-02-21",39,NA
"2428","West Midlands","2022-02-22",39,NA
"2429","West Midlands","2022-02-23",39,5263
"2430","West Midlands","2022-02-24",40,NA
"2431","West Midlands","2022-02-25",40,NA
"2432","West Midlands","2022-02-26",40,NA
"2433","West Midlands","2022-02-27",40,NA
"2434","West Midlands","2022-02-28",40,NA
"2435","West Midlands","2022-03-01",40,NA
"2436","West Midlands","2022-03-02",40,4486
"2437","West Midlands","2022-03-03",41,NA
"2438","West Midlands","2022-03-04",41,NA
"2439","West Midlands","2022-03-05",41,NA
"2440","West Midlands","2022-03-06",41,NA
"2441","West Midlands","2022-03-07",41,NA
"2442","West Midlands","2022-03-08",41,NA
"2443","West Midlands","2022-03-09",41,6073
"2444","West Midlands","2022-03-10",42,NA
"2445","West Midlands","2022-03-11",42,NA
"2446","West Midlands","2022-03-12",42,NA
"2447","West Midlands","2022-03-13",42,NA
"2448","West Midlands","2022-03-14",42,NA
"2449","West Midlands","2022-03-15",42,NA
"2450","West Midlands","2022-03-16",42,14267
"2451","West Midlands","2022-03-17",43,NA
"2452","West Midlands","2022-03-18",43,NA
"2453","West Midlands","2022-03-19",43,NA
"2454","West Midlands","2022-03-20",43,NA
"2455","West Midlands","2022-03-21",43,NA
"2456","West Midlands","2022-03-22",43,NA
"2457","West Midlands","2022-03-23",43,14481
"2458","West Midlands","2022-03-24",44,NA
"2459","West Midlands","2022-03-25",44,NA
"2460","West Midlands","2022-03-26",44,NA
"2461","West Midlands","2022-03-27",44,NA
"2462","West Midlands","2022-03-28",44,NA
"2463","West Midlands","2022-03-29",44,NA
"2464","West Midlands","2022-03-30",44,54847
"2465","Yorkshire and The Humber","2021-05-27",1,NA
"2466","Yorkshire and The Humber","2021-05-28",1,NA
"2467","Yorkshire and The Humber","2021-05-29",1,NA
"2468","Yorkshire and The Humber","2021-05-30",1,NA
"2469","Yorkshire and The Humber","2021-05-31",1,NA
"2470","Yorkshire and The Humber","2021-06-01",1,NA
"2471","Yorkshire and The Humber","2021-06-02",1,3475
"2472","Yorkshire and The Humber","2021-06-03",2,NA
"2473","Yorkshire and The Humber","2021-06-04",2,NA
"2474","Yorkshire and The Humber","2021-06-05",2,NA
"2475","Yorkshire and The Humber","2021-06-06",2,NA
"2476","Yorkshire and The Humber","2021-06-07",2,NA
"2477","Yorkshire and The Humber","2021-06-08",2,NA
"2478","Yorkshire and The Humber","2021-06-09",2,911
"2479","Yorkshire and The Humber","2021-06-10",3,NA
"2480","Yorkshire and The Humber","2021-06-11",3,NA
"2481","Yorkshire and The Humber","2021-06-12",3,NA
"2482","Yorkshire and The Humber","2021-06-13",3,NA
"2483","Yorkshire and The Humber","2021-06-14",3,NA
"2484","Yorkshire and The Humber","2021-06-15",3,NA
"2485","Yorkshire and The Humber","2021-06-16",3,1381
"2486","Yorkshire and The Humber","2021-06-17",4,NA
"2487","Yorkshire and The Humber","2021-06-18",4,NA
"2488","Yorkshire and The Humber","2021-06-19",4,NA
"2489","Yorkshire and The Humber","2021-06-20",4,NA
"2490","Yorkshire and The Humber","2021-06-21",4,NA
"2491","Yorkshire and The Humber","2021-06-22",4,NA
"2492","Yorkshire and The Humber","2021-06-23",4,1188
"2493","Yorkshire and The Humber","2021-06-24",5,NA
"2494","Yorkshire and The Humber","2021-06-25",5,NA
"2495","Yorkshire and The Humber","2021-06-26",5,NA
"2496","Yorkshire and The Humber","2021-06-27",5,NA
"2497","Yorkshire and The Humber","2021-06-28",5,NA
"2498","Yorkshire and The Humber","2021-06-29",5,NA
"2499","Yorkshire and The Humber","2021-06-30",5,7043
"2500","Yorkshire and The Humber","2021-07-01",6,NA
"2501","Yorkshire and The Humber","2021-07-02",6,NA
"2502","Yorkshire and The Humber","2021-07-03",6,NA
"2503","Yorkshire and The Humber","2021-07-04",6,NA
"2504","Yorkshire and The Humber","2021-07-05",6,NA
"2505","Yorkshire and The Humber","2021-07-06",6,NA
"2506","Yorkshire and The Humber","2021-07-07",6,15604
"2507","Yorkshire and The Humber","2021-07-08",7,NA
"2508","Yorkshire and The Humber","2021-07-09",7,NA
"2509","Yorkshire and The Humber","2021-07-10",7,NA
"2510","Yorkshire and The Humber","2021-07-11",7,NA
"2511","Yorkshire and The Humber","2021-07-12",7,NA
"2512","Yorkshire and The Humber","2021-07-13",7,NA
"2513","Yorkshire and The Humber","2021-07-14",7,12718
"2514","Yorkshire and The Humber","2021-07-15",8,NA
"2515","Yorkshire and The Humber","2021-07-16",8,NA
"2516","Yorkshire and The Humber","2021-07-17",8,NA
"2517","Yorkshire and The Humber","2021-07-18",8,NA
"2518","Yorkshire and The Humber","2021-07-19",8,NA
"2519","Yorkshire and The Humber","2021-07-20",8,NA
"2520","Yorkshire and The Humber","2021-07-21",8,44298
"2521","Yorkshire and The Humber","2021-07-22",9,NA
"2522","Yorkshire and The Humber","2021-07-23",9,NA
"2523","Yorkshire and The Humber","2021-07-24",9,NA
"2524","Yorkshire and The Humber","2021-07-25",9,NA
"2525","Yorkshire and The Humber","2021-07-26",9,NA
"2526","Yorkshire and The Humber","2021-07-27",9,NA
"2527","Yorkshire and The Humber","2021-07-28",9,41344
"2528","Yorkshire and The Humber","2021-07-29",10,NA
"2529","Yorkshire and The Humber","2021-07-30",10,NA
"2530","Yorkshire and The Humber","2021-07-31",10,NA
"2531","Yorkshire and The Humber","2021-08-01",10,NA
"2532","Yorkshire and The Humber","2021-08-02",10,NA
"2533","Yorkshire and The Humber","2021-08-03",10,NA
"2534","Yorkshire and The Humber","2021-08-04",10,30857
"2535","Yorkshire and The Humber","2021-08-05",11,NA
"2536","Yorkshire and The Humber","2021-08-06",11,NA
"2537","Yorkshire and The Humber","2021-08-07",11,NA
"2538","Yorkshire and The Humber","2021-08-08",11,NA
"2539","Yorkshire and The Humber","2021-08-09",11,NA
"2540","Yorkshire and The Humber","2021-08-10",11,NA
"2541","Yorkshire and The Humber","2021-08-11",11,24013
"2542","Yorkshire and The Humber","2021-08-12",12,NA
"2543","Yorkshire and The Humber","2021-08-13",12,NA
"2544","Yorkshire and The Humber","2021-08-14",12,NA
"2545","Yorkshire and The Humber","2021-08-15",12,NA
"2546","Yorkshire and The Humber","2021-08-16",12,NA
"2547","Yorkshire and The Humber","2021-08-17",12,NA
"2548","Yorkshire and The Humber","2021-08-18",12,28666
"2549","Yorkshire and The Humber","2021-08-19",13,NA
"2550","Yorkshire and The Humber","2021-08-20",13,NA
"2551","Yorkshire and The Humber","2021-08-21",13,NA
"2552","Yorkshire and The Humber","2021-08-22",13,NA
"2553","Yorkshire and The Humber","2021-08-23",13,NA
"2554","Yorkshire and The Humber","2021-08-24",13,NA
"2555","Yorkshire and The Humber","2021-08-25",13,32522
"2556","Yorkshire and The Humber","2021-08-26",14,NA
"2557","Yorkshire and The Humber","2021-08-27",14,NA
"2558","Yorkshire and The Humber","2021-08-28",14,NA
"2559","Yorkshire and The Humber","2021-08-29",14,NA
"2560","Yorkshire and The Humber","2021-08-30",14,NA
"2561","Yorkshire and The Humber","2021-08-31",14,NA
"2562","Yorkshire and The Humber","2021-09-01",14,27634
"2563","Yorkshire and The Humber","2021-09-02",15,NA
"2564","Yorkshire and The Humber","2021-09-03",15,NA
"2565","Yorkshire and The Humber","2021-09-04",15,NA
"2566","Yorkshire and The Humber","2021-09-05",15,NA
"2567","Yorkshire and The Humber","2021-09-06",15,NA
"2568","Yorkshire and The Humber","2021-09-07",15,NA
"2569","Yorkshire and The Humber","2021-09-08",15,23250
"2570","Yorkshire and The Humber","2021-09-09",16,NA
"2571","Yorkshire and The Humber","2021-09-10",16,NA
"2572","Yorkshire and The Humber","2021-09-11",16,NA
"2573","Yorkshire and The Humber","2021-09-12",16,NA
"2574","Yorkshire and The Humber","2021-09-13",16,NA
"2575","Yorkshire and The Humber","2021-09-14",16,NA
"2576","Yorkshire and The Humber","2021-09-15",16,10651
"2577","Yorkshire and The Humber","2021-09-16",17,NA
"2578","Yorkshire and The Humber","2021-09-17",17,NA
"2579","Yorkshire and The Humber","2021-09-18",17,NA
"2580","Yorkshire and The Humber","2021-09-19",17,NA
"2581","Yorkshire and The Humber","2021-09-20",17,NA
"2582","Yorkshire and The Humber","2021-09-21",17,NA
"2583","Yorkshire and The Humber","2021-09-22",17,14712
"2584","Yorkshire and The Humber","2021-09-23",18,NA
"2585","Yorkshire and The Humber","2021-09-24",18,NA
"2586","Yorkshire and The Humber","2021-09-25",18,NA
"2587","Yorkshire and The Humber","2021-09-26",18,NA
"2588","Yorkshire and The Humber","2021-09-27",18,NA
"2589","Yorkshire and The Humber","2021-09-28",18,NA
"2590","Yorkshire and The Humber","2021-09-29",18,8470
"2591","Yorkshire and The Humber","2021-09-30",19,NA
"2592","Yorkshire and The Humber","2021-10-01",19,NA
"2593","Yorkshire and The Humber","2021-10-02",19,NA
"2594","Yorkshire and The Humber","2021-10-03",19,NA
"2595","Yorkshire and The Humber","2021-10-04",19,NA
"2596","Yorkshire and The Humber","2021-10-05",19,NA
"2597","Yorkshire and The Humber","2021-10-06",19,5259
"2598","Yorkshire and The Humber","2021-10-07",20,NA
"2599","Yorkshire and The Humber","2021-10-08",20,NA
"2600","Yorkshire and The Humber","2021-10-09",20,NA
"2601","Yorkshire and The Humber","2021-10-10",20,NA
"2602","Yorkshire and The Humber","2021-10-11",20,NA
"2603","Yorkshire and The Humber","2021-10-12",20,NA
"2604","Yorkshire and The Humber","2021-10-13",20,8183
"2605","Yorkshire and The Humber","2021-10-14",21,NA
"2606","Yorkshire and The Humber","2021-10-15",21,NA
"2607","Yorkshire and The Humber","2021-10-16",21,NA
"2608","Yorkshire and The Humber","2021-10-17",21,NA
"2609","Yorkshire and The Humber","2021-10-18",21,NA
"2610","Yorkshire and The Humber","2021-10-19",21,NA
"2611","Yorkshire and The Humber","2021-10-20",21,3030
"2612","Yorkshire and The Humber","2021-10-21",22,NA
"2613","Yorkshire and The Humber","2021-10-22",22,NA
"2614","Yorkshire and The Humber","2021-10-23",22,NA
"2615","Yorkshire and The Humber","2021-10-24",22,NA
"2616","Yorkshire and The Humber","2021-10-25",22,NA
"2617","Yorkshire and The Humber","2021-10-26",22,NA
"2618","Yorkshire and The Humber","2021-10-27",22,4321
"2619","Yorkshire and The Humber","2021-10-28",23,NA
"2620","Yorkshire and The Humber","2021-10-29",23,NA
"2621","Yorkshire and The Humber","2021-10-30",23,NA
"2622","Yorkshire and The Humber","2021-10-31",23,NA
"2623","Yorkshire and The Humber","2021-11-01",23,NA
"2624","Yorkshire and The Humber","2021-11-02",23,NA
"2625","Yorkshire and The Humber","2021-11-03",23,3108
"2626","Yorkshire and The Humber","2021-11-04",24,NA
"2627","Yorkshire and The Humber","2021-11-05",24,NA
"2628","Yorkshire and The Humber","2021-11-06",24,NA
"2629","Yorkshire and The Humber","2021-11-07",24,NA
"2630","Yorkshire and The Humber","2021-11-08",24,NA
"2631","Yorkshire and The Humber","2021-11-09",24,NA
"2632","Yorkshire and The Humber","2021-11-10",24,11559
"2633","Yorkshire and The Humber","2021-11-11",25,NA
"2634","Yorkshire and The Humber","2021-11-12",25,NA
"2635","Yorkshire and The Humber","2021-11-13",25,NA
"2636","Yorkshire and The Humber","2021-11-14",25,NA
"2637","Yorkshire and The Humber","2021-11-15",25,NA
"2638","Yorkshire and The Humber","2021-11-16",25,NA
"2639","Yorkshire and The Humber","2021-11-17",25,9182
"2640","Yorkshire and The Humber","2021-11-18",26,NA
"2641","Yorkshire and The Humber","2021-11-19",26,NA
"2642","Yorkshire and The Humber","2021-11-20",26,NA
"2643","Yorkshire and The Humber","2021-11-21",26,NA
"2644","Yorkshire and The Humber","2021-11-22",26,NA
"2645","Yorkshire and The Humber","2021-11-23",26,NA
"2646","Yorkshire and The Humber","2021-11-24",26,7158
"2647","Yorkshire and The Humber","2021-11-25",27,NA
"2648","Yorkshire and The Humber","2021-11-26",27,NA
"2649","Yorkshire and The Humber","2021-11-27",27,NA
"2650","Yorkshire and The Humber","2021-11-28",27,NA
"2651","Yorkshire and The Humber","2021-11-29",27,NA
"2652","Yorkshire and The Humber","2021-11-30",27,NA
"2653","Yorkshire and The Humber","2021-12-01",27,5323
"2654","Yorkshire and The Humber","2021-12-02",28,NA
"2655","Yorkshire and The Humber","2021-12-03",28,NA
"2656","Yorkshire and The Humber","2021-12-04",28,NA
"2657","Yorkshire and The Humber","2021-12-05",28,NA
"2658","Yorkshire and The Humber","2021-12-06",28,NA
"2659","Yorkshire and The Humber","2021-12-07",28,NA
"2660","Yorkshire and The Humber","2021-12-08",28,3817
"2661","Yorkshire and The Humber","2021-12-09",29,NA
"2662","Yorkshire and The Humber","2021-12-10",29,NA
"2663","Yorkshire and The Humber","2021-12-11",29,NA
"2664","Yorkshire and The Humber","2021-12-12",29,NA
"2665","Yorkshire and The Humber","2021-12-13",29,NA
"2666","Yorkshire and The Humber","2021-12-14",29,NA
"2667","Yorkshire and The Humber","2021-12-15",29,8431
"2668","Yorkshire and The Humber","2021-12-16",30,NA
"2669","Yorkshire and The Humber","2021-12-17",30,NA
"2670","Yorkshire and The Humber","2021-12-18",30,NA
"2671","Yorkshire and The Humber","2021-12-19",30,NA
"2672","Yorkshire and The Humber","2021-12-20",30,NA
"2673","Yorkshire and The Humber","2021-12-21",30,NA
"2674","Yorkshire and The Humber","2021-12-22",30,NA
"2675","Yorkshire and The Humber","2021-12-23",31,NA
"2676","Yorkshire and The Humber","2021-12-24",31,NA
"2677","Yorkshire and The Humber","2021-12-25",31,NA
"2678","Yorkshire and The Humber","2021-12-26",31,NA
"2679","Yorkshire and The Humber","2021-12-27",31,NA
"2680","Yorkshire and The Humber","2021-12-28",31,NA
"2681","Yorkshire and The Humber","2021-12-29",31,15333
"2682","Yorkshire and The Humber","2021-12-30",32,NA
"2683","Yorkshire and The Humber","2021-12-31",32,NA
"2684","Yorkshire and The Humber","2022-01-01",32,NA
"2685","Yorkshire and The Humber","2022-01-02",32,NA
"2686","Yorkshire and The Humber","2022-01-03",32,NA
"2687","Yorkshire and The Humber","2022-01-04",32,NA
"2688","Yorkshire and The Humber","2022-01-05",32,29047
"2689","Yorkshire and The Humber","2022-01-06",33,NA
"2690","Yorkshire and The Humber","2022-01-07",33,NA
"2691","Yorkshire and The Humber","2022-01-08",33,NA
"2692","Yorkshire and The Humber","2022-01-09",33,NA
"2693","Yorkshire and The Humber","2022-01-10",33,NA
"2694","Yorkshire and The Humber","2022-01-11",33,NA
"2695","Yorkshire and The Humber","2022-01-12",33,12132
"2696","Yorkshire and The Humber","2022-01-13",34,NA
"2697","Yorkshire and The Humber","2022-01-14",34,NA
"2698","Yorkshire and The Humber","2022-01-15",34,NA
"2699","Yorkshire and The Humber","2022-01-16",34,NA
"2700","Yorkshire and The Humber","2022-01-17",34,NA
"2701","Yorkshire and The Humber","2022-01-18",34,NA
"2702","Yorkshire and The Humber","2022-01-19",34,9060
"2703","Yorkshire and The Humber","2022-01-20",35,NA
"2704","Yorkshire and The Humber","2022-01-21",35,NA
"2705","Yorkshire and The Humber","2022-01-22",35,NA
"2706","Yorkshire and The Humber","2022-01-23",35,NA
"2707","Yorkshire and The Humber","2022-01-24",35,NA
"2708","Yorkshire and The Humber","2022-01-25",35,NA
"2709","Yorkshire and The Humber","2022-01-26",35,8439
"2710","Yorkshire and The Humber","2022-01-27",36,NA
"2711","Yorkshire and The Humber","2022-01-28",36,NA
"2712","Yorkshire and The Humber","2022-01-29",36,NA
"2713","Yorkshire and The Humber","2022-01-30",36,NA
"2714","Yorkshire and The Humber","2022-01-31",36,NA
"2715","Yorkshire and The Humber","2022-02-01",36,NA
"2716","Yorkshire and The Humber","2022-02-02",36,4084
"2717","Yorkshire and The Humber","2022-02-03",37,NA
"2718","Yorkshire and The Humber","2022-02-04",37,NA
"2719","Yorkshire and The Humber","2022-02-05",37,NA
"2720","Yorkshire and The Humber","2022-02-06",37,NA
"2721","Yorkshire and The Humber","2022-02-07",37,NA
"2722","Yorkshire and The Humber","2022-02-08",37,NA
"2723","Yorkshire and The Humber","2022-02-09",37,3563
"2724","Yorkshire and The Humber","2022-02-10",38,NA
"2725","Yorkshire and The Humber","2022-02-11",38,NA
"2726","Yorkshire and The Humber","2022-02-12",38,NA
"2727","Yorkshire and The Humber","2022-02-13",38,NA
"2728","Yorkshire and The Humber","2022-02-14",38,NA
"2729","Yorkshire and The Humber","2022-02-15",38,NA
"2730","Yorkshire and The Humber","2022-02-16",38,4231
"2731","Yorkshire and The Humber","2022-02-17",39,NA
"2732","Yorkshire and The Humber","2022-02-18",39,NA
"2733","Yorkshire and The Humber","2022-02-19",39,NA
"2734","Yorkshire and The Humber","2022-02-20",39,NA
"2735","Yorkshire and The Humber","2022-02-21",39,NA
"2736","Yorkshire and The Humber","2022-02-22",39,NA
"2737","Yorkshire and The Humber","2022-02-23",39,2081
"2738","Yorkshire and The Humber","2022-02-24",40,NA
"2739","Yorkshire and The Humber","2022-02-25",40,NA
"2740","Yorkshire and The Humber","2022-02-26",40,NA
"2741","Yorkshire and The Humber","2022-02-27",40,NA
"2742","Yorkshire and The Humber","2022-02-28",40,NA
"2743","Yorkshire and The Humber","2022-03-01",40,NA
"2744","Yorkshire and The Humber","2022-03-02",40,1516
"2745","Yorkshire and The Humber","2022-03-03",41,NA
"2746","Yorkshire and The Humber","2022-03-04",41,NA
"2747","Yorkshire and The Humber","2022-03-05",41,NA
"2748","Yorkshire and The Humber","2022-03-06",41,NA
"2749","Yorkshire and The Humber","2022-03-07",41,NA
"2750","Yorkshire and The Humber","2022-03-08",41,NA
"2751","Yorkshire and The Humber","2022-03-09",41,2346
"2752","Yorkshire and The Humber","2022-03-10",42,NA
"2753","Yorkshire and The Humber","2022-03-11",42,NA
"2754","Yorkshire and The Humber","2022-03-12",42,NA
"2755","Yorkshire and The Humber","2022-03-13",42,NA
"2756","Yorkshire and The Humber","2022-03-14",42,NA
