date,area_type,area_code,area_name,metric,metric_name,value,week,cases_week
2021-09-14,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2643,36,NA
2021-09-15,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2490,36,NA
2021-09-16,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2443,36,NA
2021-09-17,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2417,36,NA
2021-09-18,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2165,36,NA
2021-09-19,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2379,36,17397
2021-09-20,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3178,37,NA
2021-09-21,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2969,37,NA
2021-09-22,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2871,37,NA
2021-09-23,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2795,37,NA
2021-09-24,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2437,37,NA
2021-09-25,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2337,37,NA
2021-09-26,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2558,37,19145
2021-09-27,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3521,38,NA
2021-09-28,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2844,38,NA
2021-09-29,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2830,38,NA
2021-09-30,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2651,38,NA
2021-10-01,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2231,38,NA
2021-10-02,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2202,38,NA
2021-10-03,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2574,38,18853
2021-10-04,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3363,39,NA
2021-10-05,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3127,39,NA
2021-10-06,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2863,39,NA
2021-10-07,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2973,39,NA
2021-10-08,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2704,39,NA
2021-10-09,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2489,39,NA
2021-10-10,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2785,39,20304
2021-10-11,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3889,40,NA
2021-10-12,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3429,40,NA
2021-10-13,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3571,40,NA
2021-10-14,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3470,40,NA
2021-10-15,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3323,40,NA
2021-10-16,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2806,40,NA
2021-10-17,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3362,40,23850
2021-10-18,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,4569,41,NA
2021-10-19,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,4458,41,NA
2021-10-20,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,4362,41,NA
2021-10-21,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3971,41,NA
2021-10-22,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3525,41,NA
2021-10-23,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2897,41,NA
2021-10-24,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2838,41,26620
2021-10-25,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,4027,42,NA
2021-10-26,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3514,42,NA
2021-10-27,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3755,42,NA
2021-10-28,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3618,42,NA
2021-10-29,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3451,42,NA
2021-10-30,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2911,42,NA
2021-10-31,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3000,42,24276
2021-11-01,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3918,43,NA
2021-11-02,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3457,43,NA
2021-11-03,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3289,43,NA
2021-11-04,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3076,43,NA
2021-11-05,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2783,43,NA
2021-11-06,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2537,43,NA
2021-11-07,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,2813,43,21873
2021-11-08,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3993,44,NA
2021-11-09,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,4009,44,NA
2021-11-10,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,4132,44,NA
2021-11-11,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3926,44,NA
2021-11-12,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3685,44,NA
2021-11-13,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3235,44,NA
2021-11-14,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3262,44,26242
2021-11-15,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,5149,45,NA
2021-11-16,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,4455,45,NA
2021-11-17,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,4501,45,NA
2021-11-18,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,4500,45,NA
2021-11-19,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3944,45,NA
2021-11-20,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3703,45,NA
2021-11-21,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,3831,45,30083
2021-11-22,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,5408,46,NA
2021-11-23,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,5290,46,NA
2021-11-24,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,5401,46,NA
2021-11-25,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,5186,46,NA
2021-11-26,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,4610,46,NA
2021-11-27,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,4334,46,NA
2021-11-28,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,4383,46,34612
2021-11-29,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,6857,47,NA
2021-11-30,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,6833,47,NA
2021-12-01,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,7050,47,NA
2021-12-02,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,6520,47,NA
2021-12-03,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,6093,47,NA
2021-12-04,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,5333,47,NA
2021-12-05,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,5522,47,44208
2021-12-06,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,8556,48,NA
2021-12-07,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,9085,48,NA
2021-12-08,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,10031,48,NA
2021-12-09,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,10331,48,NA
2021-12-10,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,10214,48,NA
2021-12-11,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,9887,48,NA
2021-12-12,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,12259,48,70363
2021-12-13,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,22845,49,NA
2021-12-14,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,29569,49,NA
2021-12-15,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,31011,49,NA
2021-12-16,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,30051,49,NA
2021-12-17,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,27165,49,NA
2021-12-18,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,24959,49,NA
2021-12-19,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,22608,49,188208
2021-12-20,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,32670,50,NA
2021-12-21,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,33942,50,NA
2021-12-22,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,32164,50,NA
2021-12-23,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,31069,50,NA
2021-12-24,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,24102,50,NA
2021-12-25,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,11173,50,NA
2021-12-26,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,18750,50,183870
2021-12-27,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,28064,51,NA
2021-12-28,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,28194,51,NA
2021-12-29,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,36923,51,NA
2021-12-30,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,29442,51,NA
2021-12-31,region,E12000007,London,newCasesBySpecimenDate,New cases by specimen date,22198,51,144821
2021-01-11,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,1733,1,NA
2021-01-12,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,1466,1,NA
2021-01-13,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,1437,1,NA
2021-01-14,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,1274,1,NA
2021-01-15,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,1244,1,NA
2021-01-16,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,1042,1,NA
2021-01-17,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,976,1,9172
2021-01-18,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,1604,2,NA
2021-01-19,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,1291,2,NA
2021-01-20,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,1346,2,NA
2021-01-21,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,1139,2,NA
2021-01-22,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,996,2,NA
2021-01-23,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,755,2,NA
2021-01-24,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,741,2,7872
2021-01-25,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,1207,3,NA
2021-01-26,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,1098,3,NA
2021-01-27,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,1004,3,NA
2021-01-28,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,972,3,NA
2021-01-29,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,903,3,NA
2021-01-30,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,781,3,NA
2021-01-31,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,762,3,6727
2021-02-01,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,1034,4,NA
2021-02-02,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,884,4,NA
2021-02-03,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,891,4,NA
2021-02-04,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,851,4,NA
2021-02-05,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,705,4,NA
2021-02-06,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,594,4,NA
2021-02-07,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,603,4,5562
2021-02-08,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,783,5,NA
2021-02-09,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,704,5,NA
2021-02-10,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,715,5,NA
2021-02-11,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,681,5,NA
2021-02-12,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,583,5,NA
2021-02-13,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,510,5,NA
2021-02-14,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,490,5,4466
2021-02-15,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,746,6,NA
2021-02-16,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,733,6,NA
2021-02-17,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,608,6,NA
2021-02-18,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,597,6,NA
2021-02-19,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,471,6,NA
2021-02-20,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,356,6,NA
2021-02-21,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,417,6,3928
2021-02-22,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,566,7,NA
2021-02-23,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,402,7,NA
2021-02-24,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,444,7,NA
2021-02-25,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,468,7,NA
2021-02-26,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,380,7,NA
2021-02-27,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,290,7,NA
2021-02-28,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,261,7,2811
2021-03-01,region,E12000001,North East,newCasesBySpecimenDate,New cases by specimen date,407,8,NA
